sumOpt	1
#HGCROC board	HGCROC Ch	layer	assembly	board channel	row	column modNr modX modY
3	59	2	F251	3	1	2	4	10	-10	10
3	20	2	F251	4	1	3	4	10	-10	10
3	12	2	F251	5	0	3	4	10	-10	10
3	58	2	F251	6	0	2	4	10	-10	10
3	10	2	F251	7	0	1	4	10	-10	10
3	1	2	F251	8	0	0	4	10	-10	10
3	15	3	F256	1	1	0	4	10	-10	10
3	30	3	F256	2	1	1	4	10	-10	10
3	65	3	F256	3	1	2	4	10	-10	10
3	34	3	F256	4	1	3	4	10	-10	10
3	69	3	F256	5	0	3	4	10	-10	10
3	64	3	F256	6	0	2	4	10	-10	10
3	57	3	F256	7	0	1	4	10	-10	10
3	33	3	F256	8	0	0	4	10	-10	10
3	55	4	F261	1	1	0	4	10	-10	10
3	28	4	F261	2	1	1	4	10	-10	10
3	39	4	F261	3	1	2	4	10	-10	10
3	70	4	F261	4	1	3	4	10	-10	10
3	42	4	F261	5	0	3	4	10	-10	10
3	47	4	F261	6	0	2	4	10	-10	10
3	9	4	F261	7	0	1	4	10	-10	10
3	31	4	F261	8	0	0	4	10	-10	10
3	50	5	F271	1	1	0	4	10	-10	10
3	45	5	F271	2	1	1	4	10	-10	10
3	4	5	F271	3	1	2	4	10	-10	10
3	66	5	F271	4	1	3	4	10	-10	10
3	0	5	F271	5	0	3	4	10	-10	10
3	49	5	F271	6	0	2	4	10	-10	10
3	36	5	F271	7	0	1	4	10	-10	10
3	51	5	F271	8	0	0	4	10	-10	10
3	3	6	F281	1	1	0	4	10	-10	5
3	7	6	F281	2	1	1	4	10	-10	5
3	41	6	F281	3	1	2	4	10	-10	5
3	54	6	F281	4	1	3	4	10	-10	5
3	68	6	F281	5	0	3	4	10	-10	5
3	43	6	F281	6	0	2	4	10	-10	5
3	37	6	F281	7	0	1	4	10	-10	5
3	24	6	F281	8	0	0	4	10	-10	5
3	48	7	F291	1	1	0	4	10	-10	5
3	6	7	F291	2	1	1	4	10	-10	5
3	21	7	F291	3	1	2	4	10	-10	5
3	40	7	F291	4	1	3	4	10	-10	5
3	38	7	F291	5	0	3	4	10	-10	5
3	2	7	F291	6	0	2	4	10	-10	5
3	52	7	F291	7	0	1	4	10	-10	5
3	67	7	F291	8	0	0	4	10	-10	5
7	56	0	F301	1	0	3	5	10	-10	5
7	11	0	F301	2	0	2	5	10	-10	5
7	16	0	F301	3	0	1	5	10	-10	5
7	18	0	F301	4	0	0	5	10	-10	5
7	22	0	F301	5	1	0	5	10	-10	5
7	13	0	F301	6	1	1	5	10	-10	5
7	5	0	F301	7	1	2	5	10	-10	5
7	32	0	F301	8	1	3	5	10	-10	5
7	63	1	F306	1	0	3	5	10	-10	5
7	27	1	F306	2	0	2	5	10	-10	5
7	23	1	F306	3	0	1	5	10	-10	5
7	14	1	F306	4	0	0	5	10	-10	5
7	19	1	F306	5	1	0	5	10	-10	5
7	25	1	F306	6	1	1	5	10	-10	5
7	29	1	F306	7	1	2	5	10	-10	5
7	46	1	F306	8	1	3	5	10	-10	5
7	61	2	F311	1	0	3	5	10	-10	10
7	60	2	F311	2	0	2	5	10	-10	10
7	59	2	F311	3	0	1	5	10	-10	10
7	20	2	F311	4	0	0	5	10	-10	10
7	12	2	F311	5	1	0	5	10	-10	10
7	58	2	F311	6	1	1	5	10	-10	10
7	10	2	F311	7	1	2	5	10	-10	10
7	1	2	F311	8	1	3	5	10	-10	10
7	15	3	F316	1	0	3	5	10	-10	10
7	30	3	F316	2	0	2	5	10	-10	10
7	65	3	F316	3	0	1	5	10	-10	10
7	34	3	F316	4	0	0	5	10	-10	10
7	69	3	F316	5	1	0	5	10	-10	10
7	64	3	F316	6	1	1	5	10	-10	10
7	57	3	F316	7	1	2	5	10	-10	10
7	33	3	F316	8	1	3	5	10	-10	10
7	55	4	F321	1	0	3	5	10	-10	10
7	28	4	F321	2	0	2	5	10	-10	10
7	39	4	F321	3	0	1	5	10	-10	10
7	70	4	F321	4	0	0	5	10	-10	10
7	42	4	F321	5	1	0	5	10	-10	10
7	47	4	F321	6	1	1	5	10	-10	10
7	9	4	F321	7	1	2	5	10	-10	10
7	31	4	F321	8	1	3	5	10	-10	10
7	50	5	F331	1	0	3	5	10	-10	10
7	45	5	F331	2	0	2	5	10	-10	10
7	4	5	F331	3	0	1	5	10	-10	10
7	66	5	F331	4	0	0	5	10	-10	10
7	0	5	F331	5	1	0	5	10	-10	10
7	49	5	F331	6	1	1	5	10	-10	10
7	36	5	F331	7	1	2	5	10	-10	10
7	51	5	F331	8	1	3	5	10	-10	10
7	3	6	F341	1	0	3	5	10	-10	5
7	7	6	F341	2	0	2	5	10	-10	5
7	41	6	F341	3	0	1	5	10	-10	5
7	54	6	F341	4	0	0	5	10	-10	5
7	68	6	F341	5	1	0	5	10	-10	5
7	43	6	F341	6	1	1	5	10	-10	5
7	37	6	F341	7	1	2	5	10	-10	5
7	24	6	F341	8	1	3	5	10	-10	5
7	48	7	F351	1	0	3	5	10	-10	5
7	6	7	F351	2	0	2	5	10	-10	5
7	21	7	F351	3	0	1	5	10	-10	5
7	40	7	F351	4	0	0	5	10	-10	5
7	38	7	F351	5	1	0	5	10	-10	5
7	2	7	F351	6	1	1	5	10	-10	5
7	52	7	F351	7	1	2	5	10	-10	5
7	67	7	F351	8	1	3	5	10	-10	5
